# HOST_SUBFIND_ID  MASSIVE_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
424737  424738  135
426008  426010  135
428491  428492  135
429720  429722  135
431438  431441  135
435716  435718  135
437409  437410  135
437747  437753  135
439489  439492  135
439746  439748  135
439993  439995  135
440196  440198  135
441557  441559  135
442821  442822  135
443860  443861  135
444124  444126  135
445088  445089  135
446222  446223  135
446491  446493  135
447433  447435  135
448582  448584  135
449824  449825  135
450660  450661  135
451117  451122  135
452637  452638  135
453397  453398  135
453641  453642  135
454032  454033  135
454693  454694  135
455941  455942  135
456112  456113  135
457144  457145  135
457367  457368  135
457542  457545  135
458745  458746  135
458989  458992  135
460139  460141  135
461167  461170  135
462298  462300  135
462524  462526  135
462717  462718  135
463426  463430  135
464471  464472  135
465141  465145  135
465550  465551  135
466137  466138  135
466699  466700  135
466900  466903  135
467126  467127  135
467710  467711  135
467881  467882  135
468319  468320  135
468725  468727  135
469319  469320  135
469779  469780  135
470186  470187  135
470733  470737  135
471958  471960  135
473473  473476  135
473671  473674  135
474229  474234  135
474438  474439  135
474834  474835  135
475386  475387  135
475792  475795  135
476293  476295  135
476900  476903  135
477220  477221  135
477415  477417  135
477643  477644  135
477847  477848  135
478728  478730  135
479354  479355  135
480174  480178  135
480382  480385  135
481111  481112  135
481408  481409  135
481616  481618  135
482059  482063  135
482426  482428  135
482795  482797  135
484172  484173  135
484308  484312  135
484468  484470  135
484743  484744  135
485529  485530  135
486419  486422  135
486680  486681  135
486875  486877  135
487078  487080  135
487402  487403  135
489462  489463  135
489948  489950  135
490094  490095  135
490844  490845  135
491614  491615  135
491830  491831  135
492058  492060  135
492212  492214  135
492490  492491  135
492640  492641  135
492799  492800  135
493300  493301  135
493806  493807  135
494192  494195  135
494413  494414  135
494521  494522  135
495118  495119  135
495637  495638  135
495808  495810  135
496267  496268  135
496430  496433  135
496807  496808  135
497543  497546  135
497731  497733  135
497878  497879  135
497981  497984  135
498360  498364  135
499098  499099  135
499677  499678  135
500185  500186  135
500326  500328  135
500459  500461  135
500575  500576  135
500875  500876  135
501329  501332  135
501422  501423  135
501576  501578  135
501683  501686  135
501889  501891  135
502044  502047  135
502530  502533  135
502774  502775  135
503240  503241  135
503472  503474  135
503603  503605  135
503703  503705  135
503844  503845  135
504285  504286  135
505215  505217  135
505909  505910  135
506030  506031  135
506260  506261  135
506374  506375  135
507161  507162  135
507307  507308  135
507442  507443  135
507568  507569  135
507813  507814  135
508511  508512  135
508872  508873  135
509032  509033  135
509323  509325  135
509619  509621  135
510348  510350  135
510643  510644  135
510765  510766  135
511144  511145  135
511605  511606  135
511969  511970  135
512103  512105  135
512811  512812  135
513012  513013  135
513147  513148  135
513430  513432  135
513623  513625  135
514000  514005  135
514143  514144  135
514436  514440  135
515138  515139  135
516080  516081  135
517188  517194  135
517316  517318  135
517483  517484  135
517626  517628  135
517829  517830  135
518413  518414  135
518628  518629  135
518737  518739  135
518981  518982  135
519110  519112  135
519482  519483  135
519827  519829  135
520217  520221  135
520365  520367  135
520461  520463  135
520552  520553  135
520936  520940  135
521108  521109  135
521191  521192  135
521310  521311  135
521434  521436  135
522239  522241  135
522790  522792  135
523007  523008  135
523480  523483  135
523913  523915  135
524148  524150  135
524598  524599  135
524869  524872  135
524990  524992  135
525422  525423  135
525877  525879  135
526006  526007  135
526605  526606  135
526732  526734  135
526887  526888  135
527414  527415  135
527556  527557  135
527667  527668  135
527741  527743  135
527887  527888  135
528009  528013  135
528139  528141  135
528466  528467  135
529166  529169  135
529283  529284  135
529628  529629  135
530125  530126  135
531047  531048  135
532000  532001  135
532417  532418  135
532561  532562  135
532655  532657  135
533244  533245  135
533373  533374  135
533707  533709  135
533962  533965  135
534114  534116  135
534245  534246  135
534372  534373  135
534481  534483  135
534810  534811  135
534894  534896  135
535066  535071  135
535408  535409  135
535525  535526  135
535953  535955  135
536570  536574  135
537922  537923  135
537989  537990  135
538155  538157  135
538897  538898  135
539586  539587  135
540092  540093  135
540214  540217  135
540318  540320  135
540413  540414  135
540828  540830  135
541046  541047  135
541404  541405  135
541586  541588  135
542197  542198  135
542305  542306  135
542517  542518  135
543200  543201  135
543966  543967  135
544754  544755  135
544854  544855  135
545228  545229  135
545626  545628  135
545874  545875  135
546082  546083  135
546169  546170  135
546344  546347  135
546449  546452  135
546564  546565  135
546844  546845  135
546918  546919  135
547326  547327  135
547462  547463  135
547561  547563  135
547960  547961  135
548127  548129  135
548316  548318  135
548484  548486  135
549373  549374  135
549722  549723  135
549991  549992  135
550436  550438  135
550551  550553  135
550627  550628  135
550850  550852  135
551264  551267  135
551602  551603  135
551666  551668  135
551813  551814  135
552543  552548  135
552760  552761  135
553018  553019  135
553290  553291  135
553408  553409  135
553509  553511  135
553626  553627  135
553702  553703  135
553797  553799  135
553998  554000  135
554094  554095  135
554713  554714  135
554958  554959  135
555068  555070  135
555699  555701  135
555787  555788  135
555942  555944  135
556029  556030  135
556098  556100  135
556498  556499  135
556843  556847  135
557201  557202  135
557415  557416  135
557857  557860  135
558100  558101  135
558475  558476  135
558615  558617  135
558704  558705  135
559021  559022  135
559088  559090  135
559151  559152  135
559199  559200  135
559371  559373  135
560103  560104  135
560167  560168  135
560256  560258  135
560460  560461  135
560528  560529  135
560786  560787  135
561266  561269  135
561333  561336  135
561561  561562  135
561773  561774  135
561856  561857  135
562424  562425  135
562684  562685  135
563038  563039  135
563188  563189  135
563212  563213  135
563392  563394  135
563466  563467  135
563548  563550  135
564416  564417  135
564620  564621  135
564856  564857  135
564951  564952  135
565141  565142  135
565193  565194  135
565505  565506  135
565729  565730  135
565884  565885  135
566198  566199  135
566700  566701  135
566858  566860  135
567301  567302  135
567756  567757  135
568031  568032  135
568626  568628  135
568902  568903  135
569158  569163  135
569499  569501  135
569623  569624  135
569784  569786  135
570053  570054  135
570121  570123  135
570457  570458  135
570555  570556  135
570625  570626  135
571100  571101  135
571306  571307  135
571385  571389  135
571896  571897  135
571983  571985  135
572405  572407  135
572920  572921  135
573090  573093  135
573145  573146  135
573278  573279  135
573465  573466  135
573560  573561  135
574061  574063  135
574318  574319  135
574371  574372  135
574440  574441  135
574726  574727  135
574851  574852  135
575321  575324  135
575529  575530  135
575600  575601  135
575971  575972  135
576089  576090  135
576133  576134  135
576348  576349  135
576527  576529  135
576585  576586  135
576662  576663  135
576740  576741  135
577200  577202  135
578136  578137  135
578974  578975  135
579178  579181  135
579529  579530  135
579802  579804  135
579938  579939  135
580127  580128  135
580172  580173  135
580265  580266  135
580590  580592  135
580713  580715  135
580929  580930  135
581280  581281  135
581381  581383  135
581458  581459  135
581776  581777  135
581844  581845  135
582552  582555  135
583041  583042  135
583142  583144  135
583293  583295  135
584003  584004  135
584160  584161  135
585050  585051  135
585184  585185  135
585594  585595  135
585700  585701  135
586010  586013  135
586229  586230  135
586592  586593  135
586709  586710  135
586778  586779  135
586976  586978  135
587178  587179  135
587235  587237  135
587712  587714  135
587824  587825  135
588052  588053  135
588412  588413  135
588445  588447  135
588930  588931  135
589378  589379  135
589519  589520  135
589958  589959  135
590067  590068  135
590177  590178  135
590415  590417  135
590909  590910  135
591184  591186  135
591330  591331  135
591493  591494  135
592877  592878  135
593129  593130  135
593496  593497  135
593729  593731  135
593987  593988  135
594097  594098  135
594570  594571  135
594608  594609  135
594916  594917  135
595072  595074  135
595244  595247  135
595468  595469  135
595641  595642  135
595734  595736  135
595855  595856  135
596164  596165  135
596244  596245  135
596408  596409  135
596918  596919  135
597030  597031  135
597257  597258  135
597415  597416  135
597591  597592  135
597916  597917  135
598424  598425  135
598793  598794  135
598928  598929  135
598997  598998  135
599072  599073  135
599115  599117  135
599451  599453  135
599644  599645  135
599692  599693  135
600037  600038  135
600204  600205  135
600440  600441  135
600970  600972  135
601124  601125  135
601362  601363  135
601684  601685  135
602152  602154  135
602470  602471  135
602516  602518  135
602546  602547  135
602918  602919  135
603034  603035  135
603183  603184  135
603411  603412  135
603602  603603  135
603938  603939  135
604021  604022  135
604056  604057  135
604280  604281  135
605428  605429  135
605709  605710  135
605817  605818  135
605865  605866  135
605920  605921  135
605966  605967  135
606074  606076  135
606255  606256  135
606372  606373  135
606537  606539  135
