# HOST_SUBFIND_ID  LOWMASS_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
580997  581010  133
580997  581011  133
581231  581234  133
581231  581235  133
581231  581237  133
581231  581239  133
581231  581240  133
581231  581241  133
581231  581242  133
581231  581243  133
581231  581244  133
581231  581245  133
581445  581447  133
581445  581448  133
581445  581449  133
581445  581450  133
581445  581451  133
581445  581452  133
581445  581454  133
582040  582045  133
582040  582046  133
582040  582048  133
582040  582049  133
582040  582050  133
582040  582053  133
582040  582055  133
582123  582125  133
582123  582126  133
582123  582127  133
582123  582128  133
582123  582129  133
582123  582130  133
582123  582131  133
582123  582132  133
582214  582217  133
582214  582218  133
582214  582220  133
582214  582221  133
582214  582222  133
582608  582618  133
582608  582623  133
583056  583060  133
583056  583061  133
583056  583062  133
583056  583063  133
583056  583065  133
583056  583066  133
583112  583117  133
583112  583119  133
583112  583123  133
583112  583124  133
583112  583125  133
583112  583126  133
583112  583127  133
583648  583651  133
583648  583652  133
583648  583654  133
583648  583656  133
583648  583657  133
583648  583658  133
584142  584144  133
584142  584146  133
584142  584147  133
584142  584148  133
584142  584149  133
584142  584150  133
584142  584151  133
584142  584152  133
584142  584153  133
584249  584252  133
584249  584253  133
584249  584254  133
584249  584255  133
584249  584256  133
584249  584257  133
584249  584260  133
584249  584261  133
584249  584262  133
584597  584600  133
584597  584601  133
584597  584602  133
584597  584603  133
584597  584606  133
584597  584608  133
584597  584610  133
584721  584727  133
584721  584728  133
584721  584729  133
584721  584730  133
584721  584731  133
584721  584732  133
584886  584890  133
584886  584891  133
584886  584892  133
584886  584894  133
585269  585275  133
585269  585276  133
585269  585278  133
585269  585279  133
585269  585280  133
585269  585281  133
585269  585282  133
585269  585283  133
585600  585610  133
585600  585611  133
585600  585612  133
585600  585613  133
585600  585615  133
585809  585813  133
585809  585815  133
585809  585816  133
585809  585819  133
585916  585920  133
585916  585921  133
585916  585922  133
585916  585923  133
585916  585924  133
585916  585925  133
585916  585926  133
585916  585927  133
585916  585928  133
586153  586164  133
586153  586166  133
586227  586232  133
586227  586234  133
586227  586235  133
586227  586236  133
586227  586237  133
586227  586238  133
586227  586239  133
586227  586240  133
586227  586241  133
586983  586987  133
586983  586988  133
586983  586990  133
586983  586991  133
586983  586993  133
586983  586994  133
587107  587110  133
587107  587111  133
587959  587961  133
587959  587962  133
587959  587963  133
587959  587964  133
587959  587965  133
587959  587966  133
588078  588084  133
588078  588086  133
588078  588089  133
588078  588091  133
588078  588092  133
588527  588530  133
588527  588531  133
588527  588532  133
588527  588533  133
588527  588534  133
588527  588535  133
588527  588536  133
588635  588640  133
588635  588641  133
588635  588642  133
588635  588643  133
588635  588644  133
588635  588646  133
588635  588647  133
588635  588649  133
588726  588728  133
588726  588729  133
588726  588730  133
588726  588731  133
588726  588732  133
588726  588733  133
588726  588734  133
588726  588735  133
588726  588736  133
588726  588738  133
588726  588739  133
588726  588740  133
588796  588800  133
588796  588802  133
589386  589389  133
589386  589391  133
589629  589635  133
589629  589636  133
589629  589637  133
589629  589638  133
589629  589639  133
589629  589640  133
589629  589641  133
589629  589642  133
589830  589833  133
589830  589834  133
589830  589835  133
589830  589836  133
589866  589869  133
589866  589870  133
589866  589872  133
589930  589936  133
589930  589937  133
589930  589938  133
589930  589939  133
589930  589940  133
590059  590063  133
590059  590066  133
590059  590067  133
590059  590068  133
590059  590072  133
590059  590073  133
590059  590074  133
590194  590198  133
590194  590200  133
590194  590201  133
590194  590202  133
590194  590204  133
590348  590352  133
590348  590353  133
590348  590355  133
590348  590357  133
590405  590413  133
590405  590414  133
590405  590416  133
590510  590513  133
590510  590514  133
590510  590516  133
590510  590517  133
590510  590518  133
590996  590999  133
590996  591000  133
590996  591002  133
591038  591043  133
591038  591045  133
591038  591046  133
591038  591047  133
591038  591048  133
591038  591049  133
591038  591050  133
591198  591205  133
591198  591207  133
591198  591211  133
591198  591212  133
591198  591213  133
591328  591330  133
591328  591331  133
591328  591332  133
591328  591333  133
591328  591334  133
591525  591530  133
591525  591531  133
591525  591532  133
591525  591534  133
591661  591663  133
591661  591665  133
591661  591666  133
591661  591669  133
591661  591671  133
592183  592188  133
592183  592189  133
592183  592190  133
592183  592191  133
592339  592343  133
592339  592344  133
592339  592345  133
592339  592346  133
592339  592348  133
593021  593028  133
593021  593029  133
593021  593030  133
593021  593031  133
593021  593033  133
593088  593092  133
593088  593094  133
593088  593096  133
593088  593097  133
593088  593099  133
593088  593100  133
593155  593157  133
593155  593158  133
593155  593159  133
593155  593160  133
593155  593161  133
593155  593162  133
593155  593163  133
593155  593164  133
593155  593166  133
593155  593167  133
593155  593168  133
593305  593308  133
593305  593309  133
593305  593310  133
593305  593311  133
593403  593409  133
593403  593410  133
593403  593413  133
593403  593414  133
593403  593415  133
593403  593416  133
594146  594151  133
594146  594152  133
594187  594190  133
594187  594191  133
594187  594193  133
594187  594194  133
594187  594196  133
594187  594197  133
594187  594198  133
594187  594199  133
594239  594241  133
594239  594242  133
594239  594243  133
594239  594245  133
594291  594294  133
594291  594295  133
594291  594296  133
594291  594297  133
594291  594298  133
594291  594299  133
594291  594300  133
594344  594347  133
594344  594350  133
594344  594352  133
594344  594353  133
594643  594647  133
594643  594650  133
594643  594651  133
594643  594652  133
594643  594653  133
594643  594654  133
595288  595292  133
595288  595293  133
595288  595294  133
595391  595395  133
595391  595396  133
595391  595397  133
595391  595398  133
595450  595453  133
595450  595454  133
595450  595455  133
595450  595456  133
595450  595457  133
595450  595458  133
595450  595459  133
595495  595499  133
595495  595500  133
595495  595501  133
595495  595502  133
595495  595503  133
595495  595505  133
595495  595506  133
595495  595507  133
595805  595809  133
595805  595811  133
595805  595812  133
595906  595911  133
595906  595912  133
595906  595915  133
595906  595916  133
595906  595917  133
595906  595918  133
596031  596033  133
596031  596036  133
596127  596131  133
596127  596133  133
596127  596134  133
596127  596135  133
596267  596270  133
596267  596271  133
596267  596272  133
596267  596273  133
596267  596274  133
596332  596334  133
596332  596335  133
596332  596336  133
596332  596338  133
596332  596339  133
596415  596419  133
596415  596420  133
596415  596421  133
596415  596422  133
596415  596423  133
596415  596424  133
596415  596425  133
596415  596426  133
596415  596428  133
596415  596429  133
596415  596430  133
596476  596483  133
596476  596485  133
596476  596486  133
596476  596487  133
596476  596488  133
596476  596489  133
597108  597114  133
597108  597116  133
597108  597117  133
597108  597118  133
597589  597594  133
597589  597596  133
598115  598119  133
598454  598457  133
598454  598458  133
598454  598459  133
598454  598460  133
598454  598461  133
598454  598463  133
598551  598553  133
598551  598554  133
598551  598555  133
598551  598556  133
598551  598557  133
598551  598558  133
598551  598559  133
598551  598560  133
599082  599086  133
599082  599087  133
599082  599091  133
599082  599093  133
599082  599095  133
599082  599096  133
599082  599097  133
599216  599220  133
599216  599222  133
599216  599224  133
599216  599225  133
599216  599226  133
599701  599705  133
599701  599706  133
599701  599707  133
599701  599708  133
599701  599709  133
599701  599710  133
599701  599711  133
599701  599712  133
599701  599713  133
599701  599714  133
599941  599945  133
599941  599946  133
599941  599947  133
599941  599948  133
599941  599949  133
599941  599950  133
599941  599951  133
599941  599952  133
600126  600129  133
600126  600130  133
600126  600131  133
600126  600132  133
600126  600133  133
600126  600134  133
600126  600135  133
600126  600136  133
600267  600272  133
600267  600275  133
600267  600276  133
600267  600279  133
600267  600280  133
600346  600349  133
600346  600350  133
600346  600352  133
600346  600353  133
600346  600354  133
600500  600502  133
600500  600504  133
600500  600505  133
600500  600506  133
600709  600714  133
600709  600715  133
600709  600716  133
600709  600717  133
600709  600718  133
600709  600719  133
600709  600721  133
600709  600722  133
600942  600946  133
600942  600948  133
600991  600997  133
600991  600998  133
602046  602050  133
602046  602051  133
602046  602052  133
602218  602222  133
602218  602223  133
602218  602224  133
602218  602225  133
602218  602226  133
602386  602391  133
602386  602392  133
602386  602393  133
602386  602395  133
602719  602724  133
602719  602725  133
602719  602726  133
602719  602728  133
602817  602820  133
602817  602821  133
602817  602822  133
602817  602823  133
602817  602825  133
602817  602826  133
602872  602875  133
602872  602876  133
602872  602878  133
602872  602880  133
602872  602881  133
602872  602882  133
602872  602884  133
602872  602885  133
603078  603080  133
603078  603081  133
603287  603291  133
